05:57:19.861 [main] INFO  com.aa.wallpaper.Wallpaper - 初始页面 -> url -> https://www.zhihu.com/question/325648700
05:57:19.876 [main] INFO  com.aa.wallpaper.Wallpaper - 页面标题 -> 有什么可以将屏幕发挥到极致的壁纸? - 知乎
05:57:25.938 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-d1ddc08429c18ecd7db32102d4ad4e35_hd.jpg  
05:57:26.024 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-a2b48d85f0042e8de80fc954d30dc9f5_hd.jpg  
05:57:26.045 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-bf6b14fd23829ef66fd359c85d633daa_hd.jpg  
05:57:26.161 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-d1ecd4eb1cc663a458c47d0a38f64abd_hd.jpg  
05:57:26.197 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-6531c36450614ea3bbffb2edefdda19d_hd.jpg  
05:57:26.242 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-c064b943e01c1384711b612565c5cf53_hd.jpg  
05:57:26.274 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-ae7cdd01a11011d370a793e488d3e7ec_hd.jpg  
05:57:26.399 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-ddab3d2cac88c10d9effb9746c564b58_hd.jpg  
05:57:26.399 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-c6c3dd814e3d31408414a92f192e92f1_hd.jpg  
05:57:26.426 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-63dda0241a2f195b9d1ca03962703457_hd.jpg  
05:57:26.608 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-dd50bcf70f127310890d6cde5ddc0560_hd.jpg  
05:57:26.652 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-2fe8e0c8ce5197cb5a18a4122e3a18f3_hd.jpg  
05:57:26.667 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-5417df07204c9cad22cca094e66d3307_hd.jpg  
05:57:26.857 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-6046bcbf4b1623db7683bf81e9e884dc_hd.jpg  
05:57:26.890 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-6ad5bb05ee9a1fc9ff8fe55918e1a4e2_hd.jpg  
05:57:26.924 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-0bc828de5348a17a184767d755d9006c_hd.jpg  
05:57:26.935 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-6a7f541c1d351e997fb7f9126a5b1e6f_hd.jpg  
05:57:26.959 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-3ce476215b9e0c16cb49c37904a604e2_hd.jpg  
05:57:27.078 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-0cbf5d450d2900ceadad524bcbb60186_hd.jpg  
